"Time","Max_vitesse_au_point Monitor: Max_vitesse_au_point Monitor (m/s)"
100.0,0.014249517815187573
200.0,0.013688646024093037
300.0,0.013050707522779703
400.0,0.012518480885773897
500.0,0.012121354695409536
600.0,0.011770814424380662
700.0,0.011361534707248211
800.0,0.010832428000867367
900.0,0.010170771740376961
1000.0,0.009390425868332433
1100.0,0.00851469836197794
1200.0,0.007567745400592698
1300.0,0.006571387639269328
1400.0,0.005542798899114143
1500.0,0.0044985117856413724
1600.0,0.0034360978170308817
1700.0,0.002393006347122453
1800.0,0.0013726461911635346
1900.0,3.2907535206672697E-4
2000.0,6.80022989400019E-4
2100.0,0.0016585949051665075
2200.0,0.0026110796025030363
2300.0,0.00353740458376708
2400.0,0.0044350737007351594
2500.0,0.005302336416214467
2600.0,0.006139247328987632
2700.0,0.006946732872178168
2800.0,0.007722873124299185
2900.0,0.008468091255053887
3000.0,0.009184147464115795
3100.0,0.009871989022948129
3200.0,0.010532087413596172
3300.0,0.011165773496034568
3400.0,0.01177427358928467
3500.0,0.012358350213689636
3600.0,0.012918004300518987
3700.0,0.013454026076965882
3800.0,0.013969322899358707
3900.0,0.014466452878031125
4000.0,0.014945605071376294
4100.0,0.015406687278352817
4200.0,0.01585039868951584
4300.0,0.016277050599721395
4400.0,0.016688629985600945
4500.0,0.01708820602009247
4600.0,0.017476741224789663
4700.0,0.017854280304247756
4800.0,0.018219680061192605
4900.0,0.01857228251503725
5000.0,0.018912375441544945
5100.0,0.019241150468690214
5200.0,0.019560666292639074
5300.0,0.01987254947293269
5400.0,0.020177539467148755
5500.0,0.02047516081525536
5600.0,0.02076470572527002
5700.0,0.02104573280814041
5800.0,0.021317934286574823
5900.0,0.021581243468365593
6000.0,0.021836409001360062
6100.0,0.02208457607789974
6200.0,0.022326878593683375
6300.0,0.02256378658911322
6400.0,0.022795153427885913
6500.0,0.023020545279700818
6600.0,0.02323966380278343
6700.0,0.023452474675544573
6800.0,0.023659039859721752
6900.0,0.023859597495693774
7000.0,0.02405463405033147
7100.0,0.024245009821363232
7200.0,0.02443157566084081
7300.0,0.02461394674436236
7400.0,0.024790371182119263
7500.0,0.024959707735091055
7600.0,0.025124215537268266
7700.0,0.025288432935167977
7800.0,0.025450932963364075
7900.0,0.025598052571768067
8000.0,0.02571430373622273
8100.0,0.02581945288024588
8200.0,0.025958991085027815
8300.0,0.026144633994739486
8400.0,0.02624809592862092
8500.0,0.026083862089220054
8600.0,0.02577659847381058
8700.0,0.025672394784595647
8800.0,0.026102682387413152
8900.0,0.02660668942946066
9000.0,0.025593716225979283
9100.0,0.02321144894187869
9200.0,0.021345971645642992
9300.0,0.021144076617405205
9400.0,0.02307766685695575
9500.0,0.02446022242631047
9600.0,0.02028042966424863
9700.0,0.014698818207992417
9800.0,0.011996435377357086
9900.0,0.01368453850973231
10000.0,0.01283427720357183
10100.0,0.008188799941681622
10200.0,8.312850293990206E-4
10300.0,0.0057068872723827525
10400.0,0.008400549814471863
10500.0,0.005345346060301113
10600.0,0.0016360543497397522
10700.0,0.005962863005208831
10800.0,0.007820724057164385
10900.0,0.010264719835274353
11000.0,0.01347281730599548
11100.0,0.014189612325214374
11200.0,0.013196001243855615
11300.0,0.012507002855353428
11400.0,0.012618727376556215
11500.0,0.013118979920019284
11600.0,0.013684910124892345
11700.0,0.014303731250240906
11800.0,0.015186933608591933
11900.0,0.016440763939196638
12000.0,0.017472227252327242
12100.0,0.01745667975512331
12200.0,0.017373301133319675
12300.0,0.01815729726561659
12400.0,0.01827935206583343
12500.0,0.016375019613643602
12600.0,0.014657201802056796
12700.0,0.015322529831962408
12800.0,0.01773915262912422
12900.0,0.017884349969929374
13000.0,0.016224835958384802
13100.0,0.016312460703595086
13200.0,0.017959693862380395
13300.0,0.01690146678500349
13400.0,0.013387394824694187
13500.0,0.011657335578178088
13600.0,0.013838283899299263
13700.0,0.015857588569519823
13800.0,0.014307926011613634
13900.0,0.012875750631700468
14000.0,0.01395537176573022
14100.0,0.014351139539240021
14200.0,0.012084792018019715
14300.0,0.010485367920038385
14400.0,0.011451688125321399
14500.0,0.012268289542754317
14600.0,0.011365284990826929
14700.0,0.010702113927486611
14800.0,0.011254675875450435
14900.0,0.011465083965619039
15000.0,0.01075773435453605
15100.0,0.01049159480819259
15200.0,0.011248642852077282
15300.0,0.011930934301261171
15400.0,0.011913861070034538
15500.0,0.011898300291941093
15600.0,0.012538090368867308
15700.0,0.013475962376811763
15800.0,0.014086512122590702
15900.0,0.014506710439025544
16000.0,0.015020628429715018
16100.0,0.015313470268304794
16200.0,0.015229548484819317
16300.0,0.015199741924988882
16400.0,0.01552737304250195
16500.0,0.015833530367942772
16600.0,0.01572431232752709
16700.0,0.015498848715269214
16800.0,0.015709782303403894
16900.0,0.016239790193574143
17000.0,0.01651604633400806
17100.0,0.016483851375987044
17200.0,0.01654160076138436
17300.0,0.01681006622698679
17400.0,0.017054335810611748
17500.0,0.017196911345521
17600.0,0.017404886130077523
17700.0,0.017471312718246017
17800.0,0.017210258894852743
17900.0,0.01709471016028326
18000.0,0.017446900593724425
18100.0,0.017717474643751594
18200.0,0.017150568519502564
18300.0,0.016306458679398658
18400.0,0.01638904858967894
18500.0,0.01701041308068861
18600.0,0.016622475213069778
18700.0,0.015186626397280264
18800.0,0.014569786189581359
18900.0,0.015361969054982634
19000.0,0.015454199506127
19100.0,0.013799571202389801
19200.0,0.012243452913128368
19300.0,0.01245162074922529
19400.0,0.01280582052480013
19500.0,0.011258540501557158
19600.0,0.009114405714828301
