"Time","Max_vitesse_au_point_y Monitor: Max_vitesse_au_point_y Monitor (m/s)"
31700.0,3.1023500923765823E-4
31800.0,3.3435627119615674E-4
31900.0,3.5125688009429723E-4
32000.0,3.5973456397186965E-4
32100.0,3.5886868136003613E-4
32200.0,3.4788316406775266E-4
32300.0,3.263571052229963E-4
32400.0,2.941120692412369E-4
32500.0,2.510859449103009E-4
32600.0,1.9769681966863573E-4
32700.0,1.3493726692104246E-4
32800.0,6.371832296281355E-5
32900.0,-1.4613103530791705E-5
33000.0,-9.858024259301601E-5
33100.0,-1.863864054030273E-4
33200.0,-2.759529998002108E-4
33300.0,-3.6502406874205917E-4
33400.0,-4.5098283590050414E-4
33500.0,-5.30836230609566E-4
33600.0,-6.015524704707786E-4
33700.0,-6.598415347980335E-4
33800.0,-7.023808429948986E-4
33900.0,-7.259882404468954E-4
34000.0,-7.278616540133953E-4
34100.0,-7.05985730746761E-4
34200.0,-6.593257712665945E-4
34300.0,-5.878335068700835E-4
34400.0,-4.928133130306378E-4
34500.0,-3.7674989289371297E-4
34600.0,-2.427202634862624E-4
34700.0,-9.462713114771759E-5
34800.0,6.332605289571802E-5
34900.0,2.2668139718007296E-4
35000.0,3.906155106960796E-4
35100.0,5.502378044184297E-4
35200.0,6.999076285865158E-4
35300.0,8.335053862538189E-4
35400.0,9.436447435291484E-4
35500.0,0.0010248182516079396
35600.0,0.0010700463026296347
35700.0,0.0010733180970419198
35800.0,0.0010307973716408014
35900.0,9.39264748012647E-4
36000.0,8.008064614841715E-4
36100.0,6.193871231516823E-4
36200.0,4.0441236342303455E-4
36300.0,1.6622963994450402E-4
36400.0,-8.318770665027841E-5
36500.0,-3.320285104564391E-4
36600.0,-5.693046987289563E-4
36700.0,-7.850054098526016E-4
36800.0,-9.695661719888449E-4
36900.0,-0.0011139144480694085
37000.0,-0.001208811649121344
37100.0,-0.0012466936896089464
37200.0,-0.0012227374245412648
37300.0,-0.0011355030874256045
37400.0,-9.897137497318909E-4
37500.0,-7.917202892713249E-4
37600.0,-5.509551556315273E-4
37700.0,-2.7810880783363245E-4
37800.0,1.3311194379639346E-5
37900.0,3.0880618214723654E-4
38000.0,5.929917533649132E-4
38100.0,8.501920965500176E-4
38200.0,0.0010641415137797594
38300.0,0.0012194993905723095
38400.0,0.001305575540754944
38500.0,0.0013180459791328758
38600.0,0.0012610856792889535
38700.0,0.00114186477730982
38800.0,9.657641785452142E-4
38900.0,7.362566539086401E-4
39000.0,4.60083203506656E-4
39100.0,1.4778254956127057E-4
39200.0,-1.8647499882717966E-4
39300.0,-5.243708728812635E-4
39400.0,-8.435301861027256E-4
39500.0,-0.001115241029765457
39600.0,-0.0013150449958629906
39700.0,-0.0014254021225497127
39800.0,-0.00145064911339432
39900.0,-0.0014018049696460366
40000.0,-0.001288958388613537
40100.0,-0.0011135961394757032
40200.0,-8.758579788263887E-4
40300.0,-5.800123399239965E-4
40400.0,-2.3668310768698575E-4
40500.0,1.401421886839671E-4
40600.0,5.304570804582909E-4
40700.0,9.041208832059056E-4
40800.0,0.0012211356952320784
40900.0,0.0014461977407336235
41000.0,0.001567551400512457
41100.0,0.001595731038833037
41200.0,0.0015526193601544946
41300.0,0.0014432745520025492
41400.0,0.0012640355853363872
41500.0,0.001012150285532698
41600.0,6.929026421857998E-4
41700.0,3.173273398715537E-4
41800.0,-9.980731920222752E-5
41900.0,-5.359846909414046E-4
42000.0,-9.540731261949986E-4
42100.0,-0.0013038726756349206
42200.0,-0.0015448719495907426
42300.0,-0.0016718961705919355
42400.0,-0.0017055364442057908
42500.0,-0.001670016354182735
42600.0,-0.001567198138218373
42700.0,-0.0013868032256141305
42800.0,-0.0011240077146794647
42900.0,-7.843351195333526E-4
43000.0,-3.801317543548066E-4
43100.0,7.171686229412444E-5
43200.0,5.434567137854174E-4
43300.0,9.88636995316483E-4
43400.0,0.0013501268695108593
43500.0,0.0015900495927780867
43600.0,0.0017140536510851234
43700.0,0.0017518100794404745
43800.0,0.0017234081460628659
43900.0,0.0016261246928479522
44000.0,0.0014446198474615812
44100.0,0.0011717061861418188
44200.0,8.131436334224418E-4
44300.0,3.8287006100290455E-4
44400.0,-9.76354658632772E-5
44500.0,-5.909646715736017E-4
44600.0,-0.0010395939752925187
44700.0,-0.001384460600093007
44800.0,-0.0016022100753616542
44900.0,-0.0017130193882621825
45000.0,-0.0017478547524660826
45100.0,-0.0017204910109285265
45200.0,-0.0016197732475120574
45300.0,-0.0014280721952673048
45400.0,-0.0011378797062207013
45500.0,-7.559660298284143E-4
45600.0,-2.993290290760342E-4
45700.0,2.022867290065733E-4
45800.0,6.977518060011789E-4
45900.0,0.0011211221135454252
46000.0,0.0014233120891731232
46100.0,0.0016031604609452188
46200.0,0.0016934284940361977
46300.0,0.0017189288337249309
46400.0,0.00168162357294932
46500.0,0.0015640908968634903
46600.0,0.0013484371302183717
46700.0,0.0010293312079738826
46800.0,6.16638659266755E-4
46900.0,1.3405462232185528E-4
47000.0,-3.760425897780806E-4
47100.0,-8.488045714329928E-4
47200.0,-0.001220693637151271
47300.0,-0.0014656485291197896
47400.0,-0.0016052544815465808
47500.0,-0.0016731303476262838
47600.0,-0.0016828543157316744
47700.0,-0.001624300319235772
47800.0,-0.0014762293722014874
47900.0,-0.001223216240759939
48000.0,-8.64817324327305E-4
48100.0,-4.17074636061443E-4
48200.0,8.571962598580285E-5
48300.0,5.853023976669647E-4
48400.0,0.0010115953627973795
48500.0,0.0013174116902519017
48600.0,0.0015054227551445365
48700.0,0.001610388106200844
48800.0,0.0016572999011259526
48900.0,0.0016445951769128442
49000.0,0.001554084854433313
49100.0,0.0013645177241414785
49200.0,0.0010644896974554285
49300.0,6.611992139369249E-4
49400.0,1.8066069242195226E-4
49500.0,-3.282518737250939E-4
49600.0,-7.953060558065772E-4
49700.0,-0.0011583339364733547
49800.0,-0.001397695334162563
49900.0,-0.0015392873901873827
50000.0,-0.0016170793096534908
50100.0,-0.00164109913748689
50200.0,-0.0015988886880222708
50300.0,-0.0014672750257886946
50400.0,-0.001227448956342414
50500.0,-8.757233154028654E-4
50600.0,-4.2881099216174334E-4
50700.0,7.391760118480306E-5
50800.0,5.681556285708211E-4
50900.0,9.826559107750654E-4
51000.0,0.0012766879226546735
51100.0,0.0014586903853341937
51200.0,0.0015651322319172323
51300.0,0.001619605434825644
51400.0,0.0016167863213922828
51500.0,0.0015370018081739545
51600.0,0.001356543623842299
51700.0,0.0010614008642733097
51800.0,6.579669134225696E-4
51900.0,1.756244813577723E-4
52000.0,-3.3074724706239067E-4
52100.0,-7.875376613810658E-4
52200.0,-0.0011365390964783728
52300.0,-0.0013651938643306494
52400.0,-0.001502668223110959
52500.0,-0.0015829084150027484
52600.0,-0.0016126453992910683
52700.0,-0.0015771838079672307
52800.0,-0.0014519300602842122
52900.0,-0.0012158731988165528
53000.0,-8.638383151264861E-4
53100.0,-4.1430967758060433E-4
53200.0,8.829469788906863E-5
53300.0,5.74922923988197E-4
53400.0,9.752723708515987E-4
53500.0,0.0012556913716252893
53600.0,0.0014295459259301424
53700.0,0.001534178270958364
53800.0,0.0015909955545794219
53900.0,0.0015921234444249421
54000.0,0.001516298158094287
54100.0,0.0013383185141719878
54200.0,0.001042769494233653
54300.0,6.365239023580216E-4
54400.0,1.5261469980032416E-4
54500.0,-3.490752751531545E-4
54600.0,-7.933853776194155E-4
54700.0,-0.001127191964769736
54800.0,-0.0013443880015984178
54900.0,-0.0014765168307349086
55000.0,-0.0015563107444904745
55100.0,-0.0015878355770837516
55200.0,-0.0015543764748144895
55300.0,-0.001430313423043117
55400.0,-0.0011934314970858395
55500.0,-8.384303946513683E-4
55600.0,-3.860916040139273E-4
55700.0,1.1483064736239612E-4
55800.0,5.92085620155558E-4
55900.0,9.779010579222813E-4
56000.0,0.0012447165499906987
56100.0,0.001410440425388515
56200.0,0.001512265793280676
56300.0,0.0015690787986386567
56400.0,0.0015709643193986267
56500.0,0.0014953409845475107
56600.0,0.001316122303251177
56700.0,0.0010174549097428098
56800.0,6.075006094761193E-4
56900.0,1.226184913321049E-4
57000.0,-3.7359811540227383E-4
57100.0,-8.060698310146108E-4
57200.0,-0.0011262361949775368
57300.0,-0.0013333344541024417
57400.0,-0.0014604993048124015
57500.0,-0.0015389118052553385
57600.0,-0.0015703626268077642
57700.0,-0.0015365962171927094
57800.0,-0.001411151752108708
57900.0,-0.0011712885461747646
58000.0,-8.122891013044864E-4
58100.0,-3.5718439539778046E-4
58200.0,1.4194855975802056E-4
58300.0,6.110417089075781E-4
58400.0,9.851493523456156E-4
58500.0,0.0012410709459800273
58600.0,0.0014002608368173242
58700.0,0.001499505335232243
58800.0,0.0015555713907815516
58900.0,0.0015569357492495328
59000.0,0.0014800164790358394
59100.0,0.0012982619809918106
59200.0,9.95799942757003E-4
59300.0,5.82185537496116E-4
59400.0,9.644102192396531E-5
59500.0,-3.953168125008233E-4
59600.0,-8.187485946109518E-4
59700.0,-0.0011286719236522913
59800.0,-0.001328214246314019
59900.0,-0.0014515991497319192
60000.0,-0.0015286286361515522
60100.0,-0.0015593893476761878
60200.0,-0.0015245296817738563
60300.0,-0.0013970138097647578
60400.0,-0.0011538543039932847
60500.0,-7.910676067695022E-4
60600.0,-3.33586212946102E-4
60700.0,1.64087746838959E-4
60800.0,6.269190635066479E-4
60900.0,9.922277531586587E-4
61000.0,0.0012402173306327313
61100.0,0.0013946294493507594
61200.0,0.0014918203523848206
61300.0,0.0015469543577637523
61400.0,0.0015473376552108675
61500.0,0.001468699105316773
61600.0,0.001284225843846798
61700.0,9.782445995369926E-4
61800.0,5.615501795546152E-4
61900.0,7.51896434394439E-5
62000.0,-4.1298544965684414E-4
62100.0,-8.294734434457496E-4
62200.0,-0.001131772092776373
62300.0,-0.0013257353275548667
62400.0,-0.0014463161351159215
62500.0,-0.0015221039939206094
62600.0,-0.0015519179869443178
62700.0,-0.0015156421286519617
62800.0,-0.0013858364545740187
62900.0,-0.0011395086185075343
63000.0,-7.733856909908354E-4
63100.0,-3.139684813504573E-4
63200.0,1.8244867214889382E-4
63300.0,6.403247243724763E-4
63400.0,9.988569072447717E-4
63500.0,0.001240868994500488
63600.0,0.0013916544266976416
63700.0,0.00148721705772914
63800.0,0.0015413563523907214
63900.0,0.0015405176091007888
64000.0,0.0014599382120650262
64100.0,0.001272703753784299
64200.0,9.634655871195719E-4
64300.0,5.441110697574914E-4
64400.0,5.7255058095506683E-5
64500.0,-4.2803561518667266E-4
64600.0,-8.390119473915547E-4
64700.0,-0.001135504135163501
64800.0,-0.001325217803241685
64900.0,-0.0014436207711696625
65000.0,-0.001518284814665094
65100.0,-0.0015470189100597054
65200.0,-0.0015091598907019943
65300.0,-0.0013769559445790946
65400.0,-0.0011275935103185475
65500.0,-7.584723789477721E-4
65600.0,-2.973728915094398E-4
65700.0,1.9807479657174554E-4
65800.0,6.520681199617684E-4
65900.0,0.0010053472069557756
66000.0,0.001242761267349124
66100.0,0.001390761259244755
66200.0,0.0014849729486741126
66300.0,0.0015381144767161459
66400.0,0.001535955729195848
66500.0,0.0014533581852447242
66600.0,0.0012634002487175167
66700.0,9.511303069302812E-4
66800.0,5.293858266668394E-4
66900.0,4.201079855192802E-5
67000.0,-4.410412147990428E-4
67100.0,-8.477148512611166E-4
67200.0,-0.0011396888585295528
67300.0,-0.0013260830601211637
67400.0,-0.0014427259739022702
67500.0,-0.0015163715288508683
67600.0,-0.0015439816343132406
67700.0,-0.001504504616605118
67800.0,-0.0013699354603886604
67900.0,-0.0011176870320923626
68000.0,-7.458265463355929E-4
68100.0,-2.831913880072534E-4
68200.0,2.1155199465283658E-4
68300.0,6.624692468903959E-4
68400.0,0.0010115664481418207
68500.0,0.0012453657982405275
68600.0,0.0013911139103583992
68700.0,0.001484172564232722
68800.0,0.0015363235725089908
68900.0,0.001532815134851262
69000.0,0.0014482174592558295
69100.0,0.0012556164292618632
69200.0,9.405013406649232E-4
69300.0,5.165747861610726E-4
69400.0,2.8669517632806674E-5
69500.0,-4.5257362216943875E-4
69600.0,-8.557218825444579E-4
69700.0,-0.0011440138041507453
69800.0,-0.0013276755635160953
69900.0,-0.001442844542907551
70000.0,-0.0015155486762523651
70100.0,-0.0015420126437675208
70200.0,-0.0015009080234449357
70300.0,-0.001363995048450306
70400.0,-0.0011089733161497861
70500.0,-7.345632911892608E-4
70600.0,-2.7050502103520557E-4
70700.0,2.2368444933817955E-4
70800.0,6.720063684042543E-4
70900.0,0.0010175795323448256
71000.0,0.00124834239250049
71100.0,0.0013921668578404933
71200.0,0.0014842008240520954
71300.0,0.0015353563940152526
71400.0,0.0015304725675377995
71500.0,0.0014438788930419832
71600.0,0.0012486939667724073
71700.0,9.308588487328961E-4
71800.0,5.048851235187612E-4
71900.0,1.6449461327283643E-5
72000.0,-4.632660493371077E-4
72100.0,-8.633455581730232E-4
72200.0,-0.0011484706483315676
72300.0,-0.0013297404802870005
72400.0,-0.0014436124765779823
72500.0,-0.001515415555331856
72600.0,-0.0015407117025461048
72700.0,-0.0014979576517362148
72800.0,-0.0013587117427960038
72900.0,-0.0011009836161974818
73000.0,-7.241399580379948E-4
73100.0,-2.5872399055515416E-4
73200.0,2.3501860778196715E-4
73300.0,6.810556660639122E-4
73400.0,0.0010235001100227237
73500.0,0.001251565117854625
73600.0,0.00139368322561495
73700.0,0.001484777923906222
73800.0,0.0015349528403021395
73900.0,0.0015286767156794667
74000.0,0.0014400911168195307
74100.0,0.0012423326261341572
74200.0,9.218547638738528E-4
74300.0,4.939174395985901E-4
74400.0,4.950828952132724E-6
74500.0,-4.734187896247022E-4
74600.0,-8.707169909030199E-4
74700.0,-0.0011529817420523614
74800.0,-0.0013321054575499147
74900.0,-0.0014448040747083724
75000.0,-0.0015157317975535989
75100.0,-0.0015398541290778667
75200.0,-0.0014954453217796981
75300.0,-0.0013538748025894165
75400.0,-0.0010934834426734596
75500.0,-7.142777612898499E-4
75600.0,-2.4754646801739E-4
75700.0,2.4583848608017433E-4
75800.0,6.897877610754222E-4
75900.0,0.001029351056786254
76000.0,0.001254933449672535
76100.0,0.001395491068251431
76200.0,0.0014856877678539604
76300.0,0.0015348929446190596
76400.0,0.0015272216987796128
76500.0,0.0014366389659699053
76600.0,0.0012363155547063798
76700.0,9.132531995419413E-4
76800.0,4.834109204239212E-4
76900.0,-6.096575816627592E-6
77000.0,-4.832107952097431E-4
77100.0,-8.779210038483143E-4
77200.0,-0.0011575203679967672
77300.0,-0.0013346490741241723
77400.0,-0.0014462428516708314
77500.0,-0.0015163122734520584
77600.0,-0.0015392538625746965
77700.0,-0.0014932000485714525
77800.0,-0.0013492867001332343
77900.0,-0.0010862446069950238
78000.0,-7.047209364827722E-4
78100.0,-2.367119686823571E-4
78200.0,2.563303987699328E-4
78300.0,6.982990453252569E-4
78400.0,0.0010351328528486192
78500.0,0.001258375501492992
78600.0,0.0013974611647427082
78700.0,0.0014867941790726036
78800.0,0.0015350238245446235
78900.0,0.0015259589126799256
79000.0,0.0014333594299387187
79100.0,0.0012304653646424413
79200.0,9.048534411704168E-4
79300.0,4.731472727144137E-4
79400.0,-1.688927204668289E-5
79500.0,-4.927905320073478E-4
79600.0,-8.850108424667269E-4
79700.0,-0.0011620380100794137
79800.0,-0.0013372901012189686
79900.0,-0.001447824586648494
80000.0,-0.001517053839052096
