"Time","Max_vitesse_au_point Monitor: Max_vitesse_au_point Monitor (m/s)"
72400.0,3.473522062812465E-4
72500.0,3.791746857687132E-4
72600.0,4.407676266468357E-4
72700.0,5.211098835522812E-4
72800.0,6.115720422944612E-4
72900.0,7.063373704565177E-4
73000.0,8.011663840310423E-4
73100.0,8.927338656857754E-4
73200.0,9.779195657722253E-4
73300.0,0.0010534051627176658
73400.0,0.001116122035567214
73500.0,0.0011626035573938094
73600.0,0.0011907091071325156
73700.0,0.001198326792076228
73800.0,0.0011853807994846217
73900.0,0.001151914443266548
74000.0,0.0011012679617464552
74100.0,0.0010362720968475608
74200.0,9.59976897328545E-4
74300.0,8.748872988575988E-4
74400.0,7.821980768390471E-4
74500.0,6.831354932512934E-4
74600.0,5.792100680931979E-4
74700.0,4.7279742334298757E-4
74800.0,3.6835046839201705E-4
74900.0,2.756700888221731E-4
75000.0,2.1838825124720316E-4
75100.0,2.309394475504755E-4
75200.0,3.083172363812298E-4
75300.0,4.178839879260719E-4
75400.0,5.414458915370063E-4
75500.0,6.712110252754544E-4
75600.0,8.023092310415627E-4
75700.0,9.305485163332955E-4
75800.0,0.0010507061014141776
75900.0,0.0011576467093241114
76000.0,0.001244818280652723
76100.0,0.0013072007820302655
76200.0,0.001340895821583711
76300.0,0.0013470906095002717
76400.0,0.0013284231612761392
76500.0,0.0012903461510583214
76600.0,0.0012381800689088398
76700.0,0.00117546889960361
76800.0,0.0011038369041161476
76900.0,0.0010226520898010648
77000.0,9.312924177765153E-4
77100.0,8.294722545696493E-4
77200.0,7.179982841508535E-4
77300.0,5.982133688557041E-4
77400.0,4.717930014888741E-4
77500.0,3.400678046489256E-4
77600.0,2.043748763003022E-4
77700.0,7.113813017818278E-5
77800.0,9.894268055710739E-5
77900.0,2.463439391029228E-4
78000.0,4.0310895043896213E-4
78100.0,5.644938822154186E-4
78200.0,7.274256596484988E-4
78300.0,8.872578989641284E-4
78400.0,0.001037854543939212
78500.0,0.0011710653180520914
78600.0,0.001278385943461501
78700.0,0.0013536686272532987
78800.0,0.0013953825530306893
78900.0,0.0014077483027695066
79000.0,0.0013983011316417457
79100.0,0.0013751025313111667
79200.0,0.0013428739621113698
79300.0,0.0013026023138533731
79400.0,0.00125201195132622
79500.0,0.0011882416686066614
79600.0,0.0011092536330556848
79700.0,0.0010149502990793318
79800.0,9.069160094772132E-4
79900.0,7.878159596587219E-4
80000.0,6.603236623207091E-4
80100.0,5.268576361113116E-4
80200.0,3.896000453517677E-4
80300.0,2.535027717661336E-4
80400.0,1.4618200399233632E-4
80500.0,1.7594207776102592E-4
80600.0,3.189177252854434E-4
80700.0,4.908575742069776E-4
80800.0,6.715569603488584E-4
80900.0,8.514404072709804E-4
81000.0,0.0010204732001268641
81100.0,0.0011676840442982506
81200.0,0.0012834156701789052
81300.0,0.001363250962568484
81400.0,0.0014099827849398685
81500.0,0.0014315349317443927
81600.0,0.0014384965796848163
81700.0,0.0014372522216019221
81800.0,0.0014299097934899307
81900.0,0.0014135513575406309
82000.0,0.0013837803383101386
82100.0,0.0013361855452265346
82200.0,0.0012686830448767976
82300.0,0.001181667914190212
82400.0,0.001077567658775214
82500.0,9.602425915161307E-4
82600.0,8.335762433383316E-4
82700.0,7.008383011003541E-4
82800.0,5.653824131820464E-4
82900.0,4.331269478314402E-4
83000.0,3.2173715854967767E-4
83100.0,2.79796476821354E-4
83200.0,3.523867193140521E-4
83300.0,5.012688482531725E-4
83400.0,6.799029259622164E-4
83500.0,8.637603338758741E-4
83600.0,0.0010357636977693745
83700.0,0.001181587327375527
83800.0,0.0012926095396954605
83900.0,0.0013687513876269111
84000.0,0.001416607710084396
84100.0,0.0014470973136728306
84200.0,0.001468708120787234
84300.0,0.0014845971327788338
84400.0,0.0014930134483819545
84500.0,0.0014898576983513685
84600.0,0.0014701091770168025
84700.0,0.0014296520451629986
84800.0,0.0013662835506918366
84900.0,0.001281048334855668
85000.0,0.00117729233551019
85100.0,0.0010593242961693147
85200.0,9.316211246955027E-4
85300.0,7.97990930029695E-4
85400.0,6.622227568804489E-4
85500.0,5.31259635538494E-4
85600.0,4.2266928922157624E-4
85700.0,3.760160591847049E-4
85800.0,4.301256460739887E-4
85900.0,5.655471192955257E-4
86000.0,7.381307153475152E-4
86100.0,9.167117687916822E-4
86200.0,0.0010795034311636249
86300.0,0.00121254603477314
86400.0,0.0013109383136874874
86500.0,0.0013791536721257732
86600.0,0.0014270848772409191
86700.0,0.0014643959592482742
86800.0,0.0014961991896149005
86900.0,0.0015217914494662687
87000.0,0.001537636930500612
87100.0,0.0015389684317039052
87200.0,0.001521501065641196
87300.0,0.0014815464479439816
87400.0,0.0014173363624377527
87500.0,0.0013305323452845758
87600.0,0.0012249704060293752
87700.0,0.0011052431036595457
87800.0,9.759757214434527E-4
87900.0,8.411850225654069E-4
88000.0,7.052907238552979E-4
88100.0,5.76815992212619E-4
88200.0,4.756963185901124E-4
88300.0,4.402994541791016E-4
88400.0,5.008257201311311E-4
88500.0,6.365908606478327E-4
88600.0,8.060902440962948E-4
88700.0,9.770858159959045E-4
88800.0,0.0011276332161140959
88900.0,0.001246621684359951
89000.0,0.0013337643424631417
89100.0,0.001396621539940845
89200.0,0.0014458614261856832
89300.0,0.0014887099956681503
89400.0,0.001526764864325921
89500.0,0.0015574492060238256
89600.0,0.001576378938969962
89700.0,0.0015789662094135867
89800.0,0.0015614791213035238
89900.0,0.0015204975897910654
90000.0,0.0014546947229138124
90100.0,0.001366108671675085
90200.0,0.0012588845407264303
90300.0,0.0011378163360308278
90400.0,0.0010075788390405893
90500.0,8.723912991259269E-4
