"Time","Max_vitesse_au_point_x Monitor: Max_vitesse_au_point_x Monitor (m/s)"
11450.0,-0.01069735363125801
11550.0,-0.010824362747371197
11650.0,-0.010949586518108845
11750.0,-0.011049788445234299
11850.0,-0.011097269132733345
11950.0,-0.011050880886614323
12050.0,-0.010897374711930752
12150.0,-0.010646565817296505
12250.0,-0.010418089106678963
12350.0,-0.010302246548235416
12450.0,-0.010371814481914043
12550.0,-0.010591929778456688
12650.0,-0.010800776071846485
12750.0,-0.010690959170460701
12850.0,-0.009843585081398487
12950.0,-0.008287126198410988
13050.0,-0.006592120509594679
13150.0,-0.005185384303331375
13250.0,-0.004191969987004995
13350.0,-0.0035416509490460157
13450.0,-0.0030911164358258247
13550.0,-0.002768132369965315
13650.0,-0.002366416621953249
13750.0,-0.0013990040170028806
13850.0,1.674023224040866E-4
13950.0,0.0016213753260672092
14050.0,0.0026189456693828106
14150.0,0.003235847456380725
14250.0,0.0036676237359642982
14350.0,0.004134667571634054
14450.0,0.004728762898594141
14550.0,0.005267371889203787
14650.0,0.0052797868847846985
14750.0,0.00468551367521286
14850.0,0.004102022387087345
14950.0,0.003876591334119439
15050.0,0.0037810341455042362
15150.0,0.0034373344387859106
15250.0,0.0028182968962937593
15350.0,0.0025022351182997227
15450.0,0.002764569828286767
15550.0,0.0031317942775785923
15650.0,0.0031622748356312513
15750.0,0.002704305574297905
15850.0,0.0018419326515868306
15950.0,0.0010961886728182435
16050.0,0.0011275132419541478
16150.0,0.001567269442602992
16250.0,0.0017373149748891592
16350.0,0.001431348267942667
16450.0,7.884441874921322E-4
16550.0,2.625380293466151E-4
16650.0,5.445790011435747E-4
16750.0,0.0013672292698174715
16850.0,0.0018750152084976435
16950.0,0.0017859444487839937
17050.0,0.0012200979981571436
17150.0,5.748871481046081E-4
17250.0,4.5325723476707935E-4
17350.0,9.971850086003542E-4
17450.0,0.001548658823594451
17550.0,0.0016395112033933401
17650.0,0.0013250609626993537
17750.0,0.0010153845651075244
17850.0,0.001209988840855658
17950.0,0.0019033178687095642
18050.0,0.0024840275291353464
18150.0,0.0025091879069805145
18250.0,0.0020373601000756025
18350.0,0.0015518168220296502
18450.0,0.0015654921298846602
18550.0,0.001958562061190605
18650.0,0.0021806310396641493
18750.0,0.0019266215385869145
18850.0,0.0013857916928827763
18950.0,0.0011355134192854166
19050.0,0.0015161888441070914
19150.0,0.0020525925792753696
19250.0,0.0021860995329916477
19350.0,0.0017757597379386425
19450.0,0.0010370659874752164
19550.0,5.818058270961046E-4
19650.0,8.073495118878782E-4
19700.0,0.0010694611119106412
19750.0,0.0013442047638818622
19800.0,0.001527340617030859
19850.0,0.001574664143845439
19900.0,0.001487445319071412
19950.0,0.001290120999328792
20000.0,0.0010057251201942563
20050.0,6.823665462434292E-4
20100.0,4.274708335287869E-4
20150.0,4.179379902780056E-4
20200.0,7.621487602591515E-4
20250.0,0.0013823957415297627
20300.0,0.0020292226690799
20350.0,0.0025351746007800102
20400.0,0.0028489569667726755
20450.0,0.0029862723313272
20500.0,0.002946766559034586
20550.0,0.002760095987468958
20600.0,0.0024646795354783535
20650.0,0.0021223346702754498
20700.0,0.0018435778329148889
20750.0,0.001768336514942348
20800.0,0.0019826493225991726
20850.0,0.0024404816795140505
20900.0,0.002996396506205201
20950.0,0.0034725856967270374
21000.0,0.0037557007744908333
21050.0,0.0038361013866961002
21100.0,0.0037451735697686672
21150.0,0.0035583805292844772
21200.0,0.003363433526828885
21250.0,0.0032613419461995363
21300.0,0.003334455657750368
21350.0,0.003600641153752804
21400.0,0.0040043313056230545
21450.0,0.004444814287126064
21500.0,0.004796829540282488
21550.0,0.0049527049995958805
21600.0,0.004864959977567196
21650.0,0.0045775179751217365
21700.0,0.004208608530461788
21750.0,0.0039012059569358826
21800.0,0.0037697507068514824
21850.0,0.0038485729601234198
21900.0,0.004081007093191147
21950.0,0.0043641929514706135
22000.0,0.004563262686133385
22050.0,0.004584198817610741
22100.0,0.004390326794236898
22150.0,0.004042582120746374
22200.0,0.003665958298370242
22250.0,0.003402951406314969
22300.0,0.0033568136859685183
22350.0,0.003537525190040469
22400.0,0.0038791922852396965
22450.0,0.004258786793798208
22500.0,0.00455348938703537
22550.0,0.004663802683353424
22600.0,0.0045553515665233135
22650.0,0.004258200991898775
22700.0,0.0038800223264843225
22750.0,0.0035530508030205965
22800.0,0.0033893899526447058
22850.0,0.00344163179397583
22900.0,0.0036755914334207773
22950.0,0.003998207859694958
23000.0,0.004279829561710358
23050.0,0.004407481290400028
23100.0,0.004342279862612486
23150.0,0.004110867623239756
23200.0,0.003812696784734726
23250.0,0.0035663072485476732
23300.0,0.003469656454399228
23350.0,0.0035691596567630768
23400.0,0.003842909587547183
23450.0,0.004213855601847172
23500.0,0.00457229046151042
23550.0,0.004802152048796415
23600.0,0.004835572559386492
23650.0,0.004667405504733324
23700.0,0.004379488993436098
23750.0,0.004086517263203859
23800.0,0.0038968955632299185
23850.0,0.003875340335071087
23900.0,0.0040203542448580265
23950.0,0.00427063275128603
24000.0,0.004527018405497074
24050.0,0.004673801362514496
24100.0,0.004647812340408564
24150.0,0.004445829428732395
24200.0,0.004152198787778616
24250.0,0.0038831362035125494
24300.0,0.003741374472156167
24350.0,0.0037833668757230043
24400.0,0.003995873499661684
24450.0,0.004313425626605749
24500.0,0.004636226687580347
24550.0,0.004850923083722591
24600.0,0.004882022272795439
24650.0,0.004716824274510145
24700.0,0.004425824154168367
24750.0,0.004121596459299326
24800.0,0.0039137606509029865
24850.0,0.0038702136371284723
24900.0,0.003995420411229134
24950.0,0.004233310464769602
25000.0,0.004490544553846121
25050.0,0.004652468487620354
25100.0,0.0046498533338308334
25150.0,0.004473269451409578
25200.0,0.004196518566459417
25250.0,0.003930766135454178
25300.0,0.0037781873252242804
25350.0,0.0037986943498253822
25400.0,0.003989024553447962
25450.0,0.004294659476727247
25500.0,0.004622865933924913
25550.0,0.004863044712692499
25600.0,0.004930571652948856
25650.0,0.004804397001862526
25700.0,0.004539275076240301
25750.0,0.004242020193487406
25800.0,0.0040222276002168655
25850.0,0.003953319974243641
25900.0,0.004049915354698896
25950.0,0.004266550298780203
26000.0,0.004519278649240732
26050.0,0.004697621800005436
26100.0,0.004721054807305336
26150.0,0.004569629672914743
26200.0,0.0043034786358475685
26250.0,0.00402922835201025
26300.0,0.0038520703092217445
26350.0,0.0038398338947445154
26400.0,0.00399923836812377
26450.0,0.00428377278149128
26500.0,0.004607462789863348
26550.0,0.004863053094595671
26600.0,0.004956497810781002
26650.0,0.004859504755586386
26700.0,0.004609882831573486
26750.0,0.00430993502959609
26800.0,0.0040707713924348354
26850.0,0.003972999751567841
26900.0,0.004041142761707306
26950.0,0.004240536130964756
27000.0,0.004492834210395813
27050.0,0.004691059235483408
27100.0,0.00474416883662343
27150.0,0.0046231625601649284
27200.0,0.004372206516563892
27250.0,0.004092246759682894
27300.0,0.003892050590366125
27350.0,0.0038469615392386913
27400.0,0.003976036328822374
27450.0,0.004240687470883131
27500.0,0.004562725778669119
27550.0,0.004838948138058186
27600.0,0.004966817330569029
27650.0,0.004907712806016207
27700.0,0.004681678488850594
27750.0,0.0043836720287799835
27800.0,0.004125870298594236
27850.0,0.003996605984866619
27900.0,0.004033032339066267
27950.0,0.004209885839372873
28000.0,0.004457843489944935
28050.0,0.004674208350479603
28100.0,0.004759013652801514
28150.0,0.004672336392104626
28200.0,0.004440144635736942
28250.0,0.004156759474426508
28300.0,0.0039329929277300835
28350.0,0.003852685447782278
28400.0,0.003947657532989979
28450.0,0.004188590683043003
28500.0,0.0045054880902171135
28550.0,0.004798482172191143
28600.0,0.004962422419339418
28650.0,0.004942926578223705
28700.0,0.004743868485093117
28750.0,0.004451272077858448
28800.0,0.004176679067313671
28850.0,0.00401579774916172
28900.0,0.004017898812890053
28950.0,0.0041701532900333405
29000.0,0.004410306923091412
29050.0,0.004641765262931585
29100.0,0.004759170580655336
29150.0,0.0047095469199121
29200.0,0.004500898998230696
29250.0,0.004219220485538244
29300.0,0.0039749532006680965
29350.0,0.0038596943486481905
29400.0,0.003917891997843981
29450.0,0.004132621455937624
29500.0,0.0044409953989088535
29550.0,0.004748033359646797
29600.0,0.00494665140286088
29650.0,0.004967675544321537
29700.0,0.004800883121788502
29750.0,0.004519015550613403
29800.0,0.004231158643960953
29850.0,0.004040221218019724
29900.0,0.004006749019026756
29950.0,0.0041311332024633884
30000.0,0.004359220154583454
30050.0,0.004601988010108471
30100.0,0.004750256892293692
30150.0,0.004738112445920706
30200.0,0.004557523876428604
30250.0,0.00428203446790576
30300.0,0.004020688124001026
30350.0,0.0038722686003893614
30400.0,0.0038931090384721756
30450.0,0.004078065976500511
30500.0,0.004373510833829641
30550.0,0.004689870867878199
30600.0,0.004919684957712889
30650.0,0.0049802642315626144
30700.0,0.00485059292986989
30750.0,0.004584952723234892
30800.0,0.004288936033844948
30850.0,0.004070444498211145
30900.0,0.004001165274530649
30950.0,0.004094879608601332
31000.0,0.004307129420340061
31050.0,0.004555777180939913
31100.0,0.004732591100037098
31150.0,0.004757067188620567
31200.0,0.004608523566275835
31250.0,0.00434480793774128
31300.0,0.004071034025400877
31350.0,0.0038916824851185083
31400.0,0.0038746586069464684
31450.0,0.004027645569294691
31500.0,0.0043059163726866245
31550.0,0.004626312758773565
31600.0,0.00488345418125391
31650.0,0.004982608836144209
31700.0,0.004892869386821985
31750.0,0.004648357629776001
31800.0,0.004349522292613983
31850.0,0.004106967709958553
31900.0,0.004002202767878771
31950.0,0.00406261719763279
32000.0,0.004255341831594706
32050.0,0.004504661075770855
32100.0,0.004706142004579306
32150.0,0.004766023717820644
32200.0,0.004653237294405699
32250.0,0.004406815394759178
32300.0,0.004125585779547691
32350.0,0.003918880596756935
32400.0,0.0038637605030089617
32450.0,0.003982559312134981
32500.0,0.0042394413612782955
32550.0,0.004558824468404055
32600.0,0.004839118104428053
32650.0,0.004976632073521614
32700.0,0.004928631708025932
32750.0,0.004709940869361162
32800.0,0.004413034301251173
32850.0,0.004149838350713253
32900.0,0.004010927863419056
32950.0,0.00403645308688283
33000.0,0.004205554723739624
33050.0,0.004450804553925991
33100.0,0.0046716537326574326
33150.0,0.004766853526234627
33200.0,0.004691696725785732
33250.0,0.0044663939625024796
33300.0,0.004183211363852024
33350.0,0.003952446859329939
33400.0,0.0038605318404734135
33450.0,0.003943201154470444
33500.0,0.004175468347966671
33550.0,0.0044891913421452045
33600.0,0.004786856472492218
33650.0,0.004962591454386711
33700.0,0.004956539254635572
33750.0,0.004767923150211573
33800.0,0.004478366579860449
33850.0,0.004198914393782616
33900.0,0.004027541261166334
33950.0,0.004017537925392389
34000.0,0.004160356242209673
34050.0,0.004396670963615179
34100.0,0.004632224328815937
34150.0,0.004760295152664185
34200.0,0.00472370907664299
34250.0,0.0045240651816129684
34300.0,0.004243855364620686
34350.0,0.003993007820099592
34400.0,0.003865658538416028
34450.0,0.003911219071596861
