"Time","Max_vitesse_au_point_y Monitor: Max_vitesse_au_point_y Monitor (m/s)"
8550.0,5.4313059081323445E-6
8650.0,7.877333700889722E-6
8750.0,1.0006922821048647E-5
8850.0,1.1404867109376937E-5
8950.0,1.1622392776189372E-5
9050.0,1.0227955499431118E-5
9150.0,6.872134690638632E-6
9250.0,1.3491480785887688E-6
9350.0,-6.321413820842281E-6
9450.0,-1.5816969607840292E-5
9550.0,-2.6451487428857945E-5
9650.0,-3.714573540491983E-5
9750.0,-4.64456152258208E-5
9850.0,-5.2595285524148494E-5
9950.0,-5.366902223613579E-5
10050.0,-4.775900379172526E-5
10150.0,-3.325776197016239E-5
10250.0,-9.125471478910185E-6
10350.0,2.4823810235830024E-5
10450.0,6.742396635672776E-5
10550.0,1.160352135229914E-4
10650.0,1.663419798205723E-4
10750.0,2.1233741063042544E-4
10850.0,2.465596335241571E-4
10950.0,2.6102367337443866E-4
11050.0,2.4582324840594083E-4
11150.0,1.9383082872082014E-4
11250.0,9.926954928118903E-5
11350.0,-4.0797313886287156E-5
11450.0,-2.2486847774416674E-4
11550.0,-4.440548436832614E-4
11650.0,-6.808408215874806E-4
11750.0,-9.099654853343964E-4
11850.0,-0.0010992400639224797
11950.0,-0.0012084975896868855
12050.0,-0.001204528205562383
12150.0,-0.0010658586106728762
12250.0,-7.708359771640971E-4
12350.0,-3.023605459020473E-4
12450.0,3.5606596065917984E-4
12550.0,0.0012058869760949165
12650.0,0.0021955755655653775
12750.0,0.0031726054148748517
12850.0,0.0038783744676038623
12950.0,0.004100130987353623
13050.0,0.003910195140633732
13150.0,0.003382078022696078
13250.0,0.0024423200520686805
13350.0,9.593751601641998E-4
13450.0,-0.001080746849766001
13550.0,-0.003581377270165831
13650.0,-0.006186826271004975
13750.0,-0.007826640619896352
13850.0,-0.00789258349686861
13950.0,-0.007079929695464671
14050.0,-0.00528753874823451
14150.0,-0.0026049651205539703
14250.0,1.96280487216427E-4
14350.0,0.0022137738997116685
14450.0,0.0032316918950527906
14550.0,0.0034952390124090016
14650.0,0.0029205037862993777
14750.0,0.0014868527359794825
14850.0,-1.2045349467371125E-4
14950.0,-0.0012912673118989915
15050.0,-0.0018763190892059356
15150.0,-0.0017724676290526986
15250.0,-8.953807991929352E-4
15350.0,3.6388803346198983E-4
15450.0,0.001434953446732834
15550.0,0.002190828265156597
