"Time","Max_vitesse_au_point_x Monitor: Max_vitesse_au_point_x Monitor (m/s)"
45400.0,-0.0012773957569152117
45500.0,-0.001273792120628059
45600.0,-0.0012701880186796188
45700.0,-0.0012665822869166732
45800.0,-0.0012629744596779346
45900.0,-0.0012593655847012997
46000.0,-0.0012557562440633774
46100.0,-0.0012521464377641678
46200.0,-0.001248537446372211
46300.0,-0.0012449308997020125
46400.0,-0.0012413280783221126
46500.0,-0.001237730379216373
46600.0,-0.0012341394321992993
46700.0,-0.0012305548880249262
46800.0,-0.00122697779443115
46900.0,-0.0012234089663252234
47000.0,-0.001219849567860365
47100.0,-0.0012163001811131835
47200.0,-0.0012127620866522193
47300.0,-0.0012092352844774723
47400.0,-0.001205720123834908
47500.0,-0.0012022167211398482
47600.0,-0.0011987256584689021
47700.0,-0.0011952476343140006
47800.0,-0.0011917826486751437
47900.0,-0.0011883304687216878
48000.0,-0.0011848910944536328
48100.0,-0.0011814640602096915
48200.0,-0.001178049249574542
48300.0,-0.0011746453819796443
48400.0,-0.0011712494306266308
48500.0,-0.0011678633745759726
48600.0,-0.0011644863989204168
48700.0,-0.0011611174559220672
48800.0,-0.0011577545665204525
48900.0,-0.0011543965665623546
49000.0,-0.0011510432232171297
49100.0,-0.0011476946529000998
49200.0,-0.0011443529510870576
49300.0,-0.0011410171864554286
49400.0,-0.0011376846814528108
49500.0,-0.0011343553196638823
49600.0,-0.0011310294503346086
49700.0,-0.0011277038138359785
49800.0,-0.0011243773624300957
49900.0,-0.0011210497468709946
50000.0,-0.0011177186388522387
50100.0,-0.0011143832234665751
50200.0,-0.0011110421037301421
50300.0,-0.0011076946975663304
50400.0,-0.0011043408885598183
50500.0,-0.0011009819572791457
50600.0,-0.0010976159246638417
50700.0,-0.0010942446533590555
50800.0,-0.001090871635824442
50900.0,-0.001087494078092277
51000.0,-0.0010841120965778828
51100.0,-0.0010807258076965809
51200.0,-0.001077334745787084
51300.0,-0.0010739373974502087
51400.0,-0.001070530735887587
51500.0,-0.0010671172058209777
51600.0,-0.0010636956430971622
51700.0,-0.0010602646507322788
51800.0,-0.001056823180988431
51900.0,-0.0010533707682043314
52000.0,-0.00104990613181144
52100.0,-0.0010464283404871821
52200.0,-0.0010429361136630177
52300.0,-0.0010394277051091194
52400.0,-0.0010359014850109816
52500.0,-0.0010323553578928113
52600.0,-0.0010287874611094594
52700.0,-0.0010251941857859492
52800.0,-0.0010215723887085915
52900.0,-0.0010179185774177313
53000.0,-0.0010142307728528976
53100.0,-0.0010105068795382977
53200.0,-0.0010067404946312308
53300.0,-0.0010029319673776627
53400.0,-9.990828111767769E-4
53500.0,-9.95189999230206E-4
53600.0,-9.912503883242607E-4
53700.0,-9.872611844912171E-4
53800.0,-9.832209907472134E-4
53900.0,-9.791285265237093E-4
54000.0,-9.74983733613044E-4
54100.0,-9.707858553156257E-4
54200.0,-9.665355901233852E-4
54300.0,-9.622330544516444E-4
54400.0,-9.578774333931506E-4
54500.0,-9.534669807180762E-4
54600.0,-9.49004665017128E-4
54700.0,-9.445067262277007E-4
54800.0,-9.399629198014736E-4
54900.0,-9.353822097182274E-4
55000.0,-9.307773434557021E-4
55100.0,-9.261511731892824E-4
55200.0,-9.215159225277603E-4
55300.0,-9.168830583803356E-4
55400.0,-9.122678311541677E-4
55500.0,-9.076915448531508E-4
55600.0,-9.031794033944607E-4
55700.0,-8.987520704977214E-4
55800.0,-8.944221190176904E-4
55900.0,-8.901867549866438E-4
56000.0,-8.860466768965125E-4
56100.0,-8.819945505820215E-4
56200.0,-8.780410862527788E-4
56300.0,-8.741970523260534E-4
56400.0,-8.704685023985803E-4
56500.0,-8.668595110066235E-4
56600.0,-8.633732213638723E-4
56700.0,-8.60013475175947E-4
56800.0,-8.567838231101632E-4
56900.0,-8.536865352652967E-4
57000.0,-8.507209713570774E-4
57100.0,-8.478679810650647E-4
57200.0,-8.451197645626962E-4
57300.0,-8.424689876846969E-4
57400.0,-8.39896674733609E-4
57500.0,-8.373814052902162E-4
57600.0,-8.349047275260091E-4
57700.0,-8.324368391185999E-4
57800.0,-8.299478213302791E-4
57900.0,-8.274061256088316E-4
58000.0,-8.247665828093886E-4
58100.0,-8.22001020424068E-4
58200.0,-8.190901717171073E-4
58300.0,-8.16016283351928E-4
58400.0,-8.127508335746825E-4
58500.0,-8.092803764156997E-4
58600.0,-8.055645739659667E-4
58700.0,-8.015657076612115E-4
58800.0,-7.972760940901935E-4
58900.0,-7.926897960714996E-4
59000.0,-7.878111209720373E-4
59100.0,-7.826239452697337E-4
59200.0,-7.771767559461296E-4
59300.0,-7.714663515798748E-4
59400.0,-7.654909277334809E-4
59500.0,-7.592802867293358E-4
59600.0,-7.528681308031082E-4
59700.0,-7.462962530553341E-4
59800.0,-7.396222790703177E-4
59900.0,-7.328644278459251E-4
60000.0,-7.260619895532727E-4
60100.0,-7.19269854016602E-4
60200.0,-7.125603733584285E-4
60300.0,-7.059569470584393E-4
60400.0,-6.994910072535276E-4
60500.0,-6.931941607035697E-4
60600.0,-6.870920187793672E-4
60700.0,-6.812292849645019E-4
60800.0,-6.756894290447235E-4
60900.0,-6.705378764308989E-4
61000.0,-6.657787598669529E-4
61100.0,-6.614124868065119E-4
61200.0,-6.574438302777708E-4
61300.0,-6.538571906276047E-4
61400.0,-6.506195059046149E-4
61500.0,-6.476756534539163E-4
61600.0,-6.450535729527473E-4
61700.0,-6.426611798815429E-4
61800.0,-6.40452723018825E-4
61900.0,-6.38325116597116E-4
62000.0,-6.361971609294415E-4
62100.0,-6.338823586702347E-4
62200.0,-6.31282280664891E-4
62300.0,-6.283477996475995E-4
62400.0,-6.249843281693757E-4
62500.0,-6.210378487594426E-4
62600.0,-6.164851365610957E-4
62700.0,-6.112494156695902E-4
62800.0,-6.052351673133671E-4
62900.0,-5.983582232147455E-4
63000.0,-5.904844729229808E-4
63100.0,-5.81617874559015E-4
63200.0,-5.718206521123648E-4
63300.0,-5.610058433376253E-4
63400.0,-5.491927149705589E-4
63500.0,-5.364108947105706E-4
63600.0,-5.22610149346292E-4
63700.0,-5.078485701233149E-4
63800.0,-4.922541556879878E-4
63900.0,-4.760033043567091E-4
64000.0,-4.5932410284876823E-4
64100.0,-4.424334329087287E-4
64200.0,-4.256078682374209E-4
64300.0,-4.091439477633685E-4
64400.0,-3.9331873995251954E-4
64500.0,-3.784203727263957E-4
64600.0,-3.647250705398619E-4
64700.0,-3.525220090523362E-4
64800.0,-3.4206570126116276E-4
64900.0,-3.3351662568747997E-4
65000.0,-3.272005415055901E-4
65100.0,-3.2285370980389416E-4
65200.0,-3.2085037673823535E-4
65300.0,-3.210312279406935E-4
65400.0,-3.2333986018784344E-4
65500.0,-3.2768285018391907E-4
65600.0,-3.3392428304068744E-4
65700.0,-3.417916304897517E-4
65800.0,-3.510402166284621E-4
65900.0,-3.613148001022637E-4
66000.0,-3.7236043135635555E-4
66100.0,-3.83704318664968E-4
66200.0,-3.945563221350312E-4
66300.0,-4.04413411160931E-4
66400.0,-4.12484398111701E-4
66500.0,-4.180347023066133E-4
66600.0,-4.2081697029061615E-4
66700.0,-4.208098689559847E-4
66800.0,-4.175507347099483E-4
66900.0,-4.109642468392849E-4
67000.0,-4.012837598565966E-4
67100.0,-3.8889748975634575E-4
67200.0,-3.7469464587047696E-4
67300.0,-3.59594589099288E-4
67400.0,-3.442739835008979E-4
67500.0,-3.294500056654215E-4
67600.0,-3.159703337587416E-4
67700.0,-3.0449245241470635E-4
67800.0,-2.9552076011896133E-4
67900.0,-2.895086945500225E-4
68000.0,-2.8645899146795273E-4
68100.0,-2.8675340581685305E-4
68200.0,-2.900678082369268E-4
68300.0,-2.964699815493077E-4
68400.0,-3.0584449996240437E-4
68500.0,-3.1766414758749306E-4
68600.0,-3.3083479502238333E-4
68700.0,-3.445306792855263E-4
68800.0,-3.5777941229753196E-4
68900.0,-3.683792892843485E-4
69000.0,-3.7569194682873785E-4
69100.0,-3.7960740155540407E-4
69200.0,-3.782873973250389E-4
69300.0,-3.7224843981675804E-4
69400.0,-3.626138495747E-4
69500.0,-3.5023517557419837E-4
69600.0,-3.363128926139325E-4
69700.0,-3.219278296455741E-4
69800.0,-3.081871254835278E-4
69900.0,-2.9615467065013945E-4
70000.0,-2.867579460144043E-4
70100.0,-2.807693090289831E-4
70200.0,-2.7880907873623073E-4
70300.0,-2.81312910374254E-4
70400.0,-2.8850568924099207E-4
70500.0,-3.004708851221949E-4
70600.0,-3.16970341373235E-4
70700.0,-3.3756456105038524E-4
70800.0,-3.6174734123051167E-4
70900.0,-3.883039462380111E-4
71000.0,-4.161591932643205E-4
71100.0,-4.4304359471425414E-4
71200.0,-4.67506586574018E-4
71300.0,-4.888431867584586E-4
71400.0,-5.030793836340308E-4
71500.0,-5.107289762236178E-4
71600.0,-5.123027949593961E-4
71700.0,-5.072245257906616E-4
71800.0,-4.965288680978119E-4
71900.0,-4.826565564144403E-4
72000.0,-4.6744479914195836E-4
72100.0,-4.5251354458741844E-4
72200.0,-4.3935811845585704E-4
72300.0,-4.292587109375745E-4
72400.0,-4.2312798905186355E-4
