"Time","Max_vitesse_au_point_y Monitor: Max_vitesse_au_point_y Monitor (m/s)"
16200.0,-9.413270163349807E-10
16300.0,-9.57811607804615E-10
16400.0,-9.667928679846227E-10
16500.0,-9.882796803140081E-10
16600.0,-1.0235226000077091E-9
16700.0,-1.0364828995079733E-9
16800.0,-1.0444409781484865E-9
16900.0,-1.0452936294313986E-9
17000.0,-1.0770691005745903E-9
17100.0,-1.0779217518575024E-9
17200.0,-1.0917915460595395E-9
17300.0,-1.1090151019743644E-9
17400.0,-1.0985559129039757E-9
17500.0,-1.1210659067728557E-9
17600.0,-1.1290239854133688E-9
17700.0,-1.116518433263991E-9
17800.0,-1.1206111594219692E-9
17900.0,-1.115665781981079E-9
18000.0,-1.1217480277991854E-9
18100.0,-1.1153815648867749E-9
18200.0,-1.1073097994085401E-9
18300.0,-1.0959979590552393E-9
18400.0,-1.0938947525573894E-9
18500.0,-1.0811049833137076E-9
18600.0,-1.0659277904778719E-9
18700.0,-1.0388134796812665E-9
18800.0,-1.0375060810474679E-9
18900.0,-1.0049348020402249E-9
19000.0,-9.826521818467882E-10
19100.0,-9.609948392608203E-10
19200.0,-9.497398423263803E-10
19300.0,-8.972165232989937E-10
19400.0,-8.675442586536519E-10
19500.0,-8.259348760475405E-10
19600.0,-8.098481885099318E-10
19700.0,-7.729568096692674E-10
19800.0,-7.320011263800552E-10
19900.0,-6.975255928409752E-10
20000.0,-6.586162726307521E-10
20100.0,-5.950084869255079E-10
20200.0,-5.688889359589666E-10
20300.0,-5.155698090675287E-10
20400.0,-4.4221337702765595E-10
20500.0,-4.050377810926875E-10
20600.0,-3.4870595300162677E-10
20700.0,-2.7623059395409655E-10
20800.0,-2.3089796741260216E-10
20900.0,-1.8121681932825595E-10
21000.0,-1.3525891517929267E-10
21100.0,-6.471623237302992E-11
21200.0,-6.87805368215777E-12
21300.0,6.329514690150972E-11
21400.0,1.3946532817499246E-10
21500.0,1.857358711276902E-10
21600.0,2.5866597752610687E-10
21700.0,3.3944047572731506E-10
21800.0,3.785771696129814E-10
21900.0,4.603748493536841E-10
22000.0,5.577476258622482E-10
22100.0,5.856719553776202E-10
22200.0,6.655227480223402E-10
22300.0,7.511431476814323E-10
22400.0,7.789537903590826E-10
22500.0,8.776339655014453E-10
22600.0,9.876828244159697E-10
22700.0,1.0603287137200823E-9
22800.0,1.1345377970428672E-9
22900.0,1.2067857824149542E-9
23000.0,1.281065920011315E-9
23100.0,1.3357777106648427E-9
23200.0,1.4537846482198802E-9
23300.0,1.5056542679303675E-9
23400.0,1.5854340063015115E-9
23500.0,1.639563151911716E-9
23600.0,1.723030607081455E-9
23700.0,1.7878747371469217E-9
23800.0,1.8812613689078717E-9
23900.0,1.951505623765115E-9
24000.0,2.0051729165970755E-9
24100.0,2.1157475771360623E-9
24200.0,2.1694361862500955E-9
24300.0,2.2605419758292555E-9
24400.0,2.3653079495034035E-9
24500.0,2.4141222354501224E-9
24600.0,2.430070367154258E-9
24700.0,2.540136989637176E-9
24800.0,2.6236328665163455E-9
24900.0,2.6491555615848483E-9
25000.0,2.728533843310288E-9
25100.0,2.782622132713186E-9
25200.0,2.8223565706753106E-9
25300.0,2.9062534601109746E-9
25400.0,2.969992002332944E-9
25500.0,3.004833715181121E-9
25600.0,3.0796094563356746E-9
25700.0,3.099709822151908E-9
25800.0,3.159199124525003E-9
25900.0,3.2249557885277724E-9
26000.0,3.255162361881503E-9
26100.0,3.2946649852760856E-9
26200.0,3.3057361292776477E-9
26300.0,3.3742342253617608E-9
26400.0,3.3791280884543085E-9
26500.0,3.4456988373676722E-9
26600.0,3.4663329984141455E-9
26700.0,3.485929767066409E-9
26800.0,3.500446155157988E-9
26900.0,3.497170553146134E-9
27000.0,3.54474849473263E-9
27100.0,3.566498207874247E-9
27200.0,3.5497293993103085E-9
27300.0,3.5586324997893826E-9
27400.0,3.5437111023384205E-9
27500.0,3.564323947102821E-9
27600.0,3.536669623827038E-9
27700.0,3.54314977357717E-9
27800.0,3.5343106219443143E-9
27900.0,3.5045459867433237E-9
28000.0,3.4958560490849777E-9
28100.0,3.492111488867522E-9
28200.0,3.46928175076755E-9
28300.0,3.4086582445524982E-9
28400.0,3.396465331206855E-9
28500.0,3.3683136280160397E-9
28600.0,3.331962261654553E-9
28700.0,3.258037395426072E-9
28800.0,3.2110847314470448E-9
28900.0,3.149111194034049E-9
29000.0,3.1072886486072093E-9
29100.0,3.009617444149626E-9
29200.0,2.9533566703321412E-9
29300.0,2.912244667641062E-9
29400.0,2.826709533110261E-9
29500.0,2.740748072938004E-9
29600.0,2.699110268622462E-9
29700.0,2.6011548470705748E-9
29800.0,2.4951134491857374E-9
29900.0,2.4078161686702515E-9
30000.0,2.2657076215182315E-9
30100.0,2.195676529481716E-9
30200.0,2.0681483192674932E-9
30300.0,1.97154292891355E-9
30400.0,1.8501395970815793E-9
30500.0,1.7393801954312949E-9
30600.0,1.624442802494741E-9
30700.0,1.508510649728123E-9
30800.0,1.3935164133727085E-9
30900.0,1.226055701408768E-9
31000.0,1.1172005542903207E-9
31100.0,9.525535915599903E-10
31200.0,8.447500476904679E-10
31300.0,7.080984687490854E-10
31400.0,5.571223482547794E-10
31500.0,3.985860530519858E-10
31600.0,2.2959056877880357E-10
31700.0,9.163159120362252E-11
31800.0,-8.691358743817545E-11
31900.0,-2.3797497306077275E-10
32000.0,-3.821298832917819E-10
32100.0,-5.71873215449159E-10
32200.0,-7.085247943905415E-10
32300.0,-8.944880391936749E-10
32400.0,-1.085567191694281E-9
32500.0,-1.2671250715357019E-9
32600.0,-1.444419694962562E-9
32700.0,-1.5857608559599612E-9
32800.0,-1.7554668829689035E-9
32900.0,-1.879442379504326E-9
33000.0,-2.09078621082881E-9
33100.0,-2.260890141769778E-9
33200.0,-2.4231496809079545E-9
33300.0,-2.619032102302299E-9
33400.0,-2.788453912216937E-9
33500.0,-2.9543514301622054E-9
33600.0,-3.125421699223807E-9
33700.0,-3.303824769318453E-9
33800.0,-3.4984566354978597E-9
33900.0,-3.6447715956455795E-9
34000.0,-3.834401240965235E-9
34100.0,-4.029914180136984E-9
34200.0,-4.189672608845285E-9
34300.0,-4.360686034488026E-9
34400.0,-4.511008455665433E-9
34500.0,-4.683727183873998E-9
34600.0,-4.83512963000976E-9
34700.0,-4.988123691873625E-9
34800.0,-5.185739837543224E-9
34900.0,-5.295760274748318E-9
35000.0,-5.437868821900338E-9
35100.0,-5.580687911788118E-9
35200.0,-5.747693876401172E-9
35300.0,-5.8578280004439875E-9
35400.0,-6.029779342497932E-9
35500.0,-6.187804046930978E-9
35600.0,-6.283130460360553E-9
35700.0,-6.42359054836561E-9
35800.0,-6.521247541968478E-9
35900.0,-6.682682851533173E-9
36000.0,-6.759478310414124E-9
36100.0,-6.849063538538758E-9
36200.0,-6.953769116080366E-9
36300.0,-7.061828455334762E-9
36400.0,-7.116909728210885E-9
36500.0,-7.227413334476296E-9
36600.0,-7.280846148205455E-9
36700.0,-7.333369467232842E-9
36800.0,-7.445464689226355E-9
36900.0,-7.461494533345103E-9
37000.0,-7.492985787393991E-9
37100.0,-7.53584572521504E-9
37200.0,-7.588369044242427E-9
37300.0,-7.619746611453593E-9
37400.0,-7.630660547874868E-9
37500.0,-7.636685950274114E-9
37600.0,-7.62304352974752E-9
37700.0,-7.651976829947671E-9
37800.0,-7.639471277798293E-9
37900.0,-7.59706608732813E-9
38000.0,-7.546589131379733E-9
38100.0,-7.546930191892898E-9
38200.0,-7.486505637643859E-9
38300.0,-7.440519311785465E-9
38400.0,-7.364121756836539E-9
38500.0,-7.284143066499382E-9
38600.0,-7.2041075327433646E-9
38700.0,-7.1105432652984746E-9
38800.0,-7.010612534941174E-9
38900.0,-6.920743089722237E-9
39000.0,-6.775564997951733E-9
39100.0,-6.647837835771497E-9
39200.0,-6.49959019938251E-9
39300.0,-6.347534053929849E-9
39400.0,-6.2034359871177E-9
39500.0,-6.018126441631466E-9
39600.0,-5.866240826435387E-9
39700.0,-5.683659765054472E-9
39800.0,-5.435254024632741E-9
39900.0,-5.241133749223081E-9
40000.0,-5.016829618398333E-9
40100.0,-4.8049741963041015E-9
40200.0,-4.566288680507569E-9
40300.0,-4.347327831055736E-9
40400.0,-4.08306277677184E-9
40500.0,-3.814818683167687E-9
40600.0,-3.5410039345151745E-9
40900.0,-2.6479938242118806E-9
41200.0,-1.7272441255045123E-9
41500.0,-6.938876140338834E-10
41800.0,3.90230070479447E-10
42100.0,1.5269279174390249E-9
42400.0,2.7008013603335712E-9
42700.0,3.87626641895622E-9
43000.0,5.10453901370056E-9
43300.0,6.3123479776550084E-9
43600.0,7.58575424697483E-9
43900.0,8.807489848550176E-9
44200.0,1.0027974894910585E-8
44500.0,1.1216684470127802E-8
44800.0,1.2323994269536342E-8
45100.0,1.3405610843619797E-8
45400.0,1.4359386568685295E-8
45700.0,1.5301395706046605E-8
46000.0,1.6114711343107047E-8
46300.0,1.6800640878500417E-8
46600.0,1.73832859218237E-8
46900.0,1.782160552465939E-8
47200.0,1.8107584764948115E-8
47500.0,1.82584471986047E-8
47800.0,1.824435003072722E-8
48100.0,1.8047273897536797E-8
48400.0,1.7658919659879757E-8
48700.0,1.7090371784433955E-8
49000.0,1.6333217445207993E-8
49300.0,1.537983962407452E-8
49600.0,1.4235467915568734E-8
49900.0,1.2895213785668602E-8
50200.0,1.131223825723282E-8
50500.0,9.550433333060937E-9
50800.0,7.64208607506589E-9
51100.0,5.529045665753074E-9
51400.0,3.2176217246160377E-9
51700.0,7.532889867434278E-10
52000.0,-1.849343789217528E-9
52300.0,-4.585103852150496E-9
52600.0,-7.461608220182825E-9
52900.0,-1.0406211004010402E-8
53200.0,-1.343607891612919E-8
53500.0,-1.6543026504223235E-8
53800.0,-1.967453044926515E-8
54100.0,-2.281853994645644E-8
54400.0,-2.5950953386200126E-8
54700.0,-2.901344942074502E-8
55000.0,-3.1993067750590853E-8
55300.0,-3.489697064651409E-8
55600.0,-3.764603206946049E-8
55900.0,-4.025196176371537E-8
56200.0,-4.26362021244131E-8
56500.0,-4.482467375055421E-8
56800.0,-4.6739046410948504E-8
57100.0,-4.837352207687218E-8
57400.0,-4.966875621903455E-8
57700.0,-5.064237029728247E-8
58000.0,-5.123990831634728E-8
58300.0,-5.145409431861481E-8
58600.0,-5.123285973240854E-8
58900.0,-5.0588710109877866E-8
59200.0,-4.951004939357517E-8
59500.0,-4.7929461288731545E-8
59800.0,-4.587195689964574E-8
60100.0,-4.3337081478966866E-8
60400.0,-4.029675437777769E-8
60700.0,-3.678553639474558E-8
61000.0,-3.276659299444873E-8
61300.0,-2.8263343665457796E-8
61600.0,-2.3277607397176325E-8
61900.0,-1.7835986909631174E-8
62200.0,-1.191438059322536E-8
62500.0,-5.60896751267137E-9
62800.0,1.0878693501581438E-9
63100.0,8.149640962074045E-9
63400.0,1.553326001157984E-8
63700.0,2.3194047571450938E-8
64000.0,3.1080276130524E-8
64300.0,3.914544777217088E-8
64600.0,4.7340563469333574E-8
64900.0,5.5580585467396304E-8
65200.0,6.385846518242033E-8
65500.0,7.20444859325653E-8
65800.0,8.009772045625141E-8
66100.0,8.795132089289837E-8
66400.0,9.557174962537829E-8
66700.0,1.0280007245455636E-7
67000.0,1.0961502994177863E-7
67300.0,1.1594590887398226E-7
67600.0,1.2174007224530214E-7
67900.0,1.2686336958722677E-7
68200.0,1.3128044429322472E-7
68500.0,1.349203557765577E-7
68800.0,1.3770352325082058E-7
69100.0,1.3957765077066142E-7
69400.0,1.4052716323931236E-7
69700.0,1.4042575458006468E-7
70000.0,1.3926114661444444E-7
70300.0,1.3695444067707285E-7
70600.0,1.3351848338061245E-7
70900.0,1.2889177014585584E-7
71200.0,1.2306372809689492E-7
71500.0,1.1601753158174688E-7
71800.0,1.077067963706213E-7
72100.0,9.821326329984004E-8
72400.0,8.748747859499417E-8
72700.0,7.558548986708047E-8
73000.0,6.250252226891462E-8
73300.0,4.83483972857357E-8
73600.0,3.3104697649832815E-8
73900.0,1.6872945707291365E-8
74200.0,-2.490878614480607E-10
74500.0,-1.8208083929494023E-8
74800.0,-3.6898541111440863E-8
75100.0,-5.623792276310269E-8
75400.0,-7.608628038724419E-8
75700.0,-9.632219644117868E-8
76000.0,-1.1678901046252577E-7
76300.0,-1.3736712389800232E-7
76600.0,-1.579086301717325E-7
77050.0,-1.8810760593623854E-7
77500.0,-2.1712730813305825E-7
77950.0,-2.4434984879917465E-7
78400.0,-2.6926772989099845E-7
78850.0,-2.912280478994944E-7
79300.0,-3.0968067221692763E-7
79750.0,-3.2404614103143103E-7
80200.0,-3.33882439917943E-7
80650.0,-3.386634261914878E-7
81100.0,-3.380264388397336E-7
81550.0,-3.3163030366267776E-7
82000.0,-3.191968289684155E-7
82450.0,-3.0053786304051755E-7
82900.0,-2.75594970844395E-7
83350.0,-2.444342044327641E-7
83800.0,-2.0710854187200312E-7
84250.0,-1.6386718471039785E-7
84700.0,-1.1504687336127972E-7
85150.0,-6.118079909356311E-8
85600.0,-2.875822247005999E-9
86050.0,5.929268809268251E-8
86500.0,1.2437203622539528E-7
86950.0,1.9154560959577793E-7
87400.0,2.5974497930292273E-7
87850.0,3.2794548587844474E-7
88300.0,3.949634219679865E-7
88750.0,4.595942755258875E-7
89200.0,5.205816933084861E-7
89650.0,5.76686431941198E-7
90100.0,6.265991601139831E-7
90550.0,6.691555540783156E-7
91000.0,7.031609356999979E-7
91450.0,7.274655331457325E-7
91900.0,7.411095452880545E-7
92350.0,7.431436301885697E-7
92800.0,7.328131346184819E-7
93250.0,7.094949410202389E-7
93700.0,6.727705681441876E-7
94150.0,6.22401842065301E-7
94600.0,5.583880238191341E-7
95050.0,4.80880544273532E-7
95500.0,3.9034506471580244E-7
95950.0,2.8746131874868297E-7
96400.0,1.731681322780787E-7
96850.0,4.861794877797365E-8
97300.0,-8.477627488900907E-8
97750.0,-2.2535084553965135E-7
98200.0,-3.7124482332728803E-7
98650.0,-5.204182684792613E-7
99100.0,-6.705622013214452E-7
99550.0,-8.192910740945081E-7
100000.0,-9.640817211220565E-7
100450.0,-1.102301439459552E-6
100900.0,-1.2312719377405301E-6
101350.0,-1.348329590200592E-6
101800.0,-1.4507812693409505E-6
102250.0,-1.536054753614735E-6
102700.0,-1.6016372796912037E-6
103150.0,-1.645231066049746E-6
103600.0,-1.6647644542899798E-6
104050.0,-1.6584032209721045E-6
104500.0,-1.6246219729509903E-6
104950.0,-1.5622468367837428E-6
105400.0,-1.470494453315041E-6
105850.0,-1.3489705565916665E-6
106300.0,-1.1977397207374452E-6
106750.0,-1.0173374676014646E-6
107200.0,-8.087951073321165E-7
107650.0,-5.737246056014556E-7
108100.0,-3.1421916446561227E-7
108550.0,-3.289062533440301E-8
109000.0,2.6712638145909295E-7
109450.0,5.822899993290775E-7
109900.0,9.08502045149362E-7
110350.0,1.2413225931595662E-6
110800.0,1.5758911047214497E-6
111250.0,1.9070656946951203E-6
111700.0,2.2294393886568287E-6
112150.0,2.5373798990813157E-6
112600.0,2.825179805654443E-6
113050.0,3.08709258334261E-6
113500.0,3.3174049196560418E-6
113950.0,3.5105995834783243E-6
114400.0,3.661401855481472E-6
114850.0,3.764885875057189E-6
115300.0,3.81655472381226E-6
115750.0,3.8124571801745333E-6
116200.0,3.7492786475468165E-6
116650.0,3.624398615897917E-6
117100.0,3.436063657602517E-6
117550.0,3.1833170801576216E-6
118000.0,2.866188220096433E-6
118450.0,2.485682983888182E-6
118900.0,2.0438332057892694E-6
119350.0,1.54376175487414E-6
119800.0,9.896023129840614E-7
120250.0,3.8661323742417153E-7
120700.0,-2.589486030046828E-7
121150.0,-9.397969051860855E-7
121600.0,-1.6476840869472653E-6
122050.0,-2.3734720144830135E-6
122500.0,-3.1072354360617283E-6
122950.0,-3.8383339813208295E-6
123400.0,-4.555574662390427E-6
123850.0,-5.247352817150386E-6
124300.0,-5.901743918457214E-6
124750.0,-6.506742920464603E-6
125200.0,-7.050427257127012E-6
125650.0,-7.52109190216288E-6
126100.0,-7.907480039648362E-6
126550.0,-8.19899037196592E-6
127000.0,-8.385781370634504E-6
127450.0,-8.459124273940688E-6
127900.0,-8.411444696321269E-6
128350.0,-8.236561370722484E-6
128800.0,-7.929864523248398E-6
129250.0,-7.488460028071131E-6
129700.0,-6.911340278747957E-6
130150.0,-6.199516803917504E-6
130600.0,-5.3560289643428405E-6
131050.0,-4.38582446804503E-6
131500.0,-3.2961247882212774E-6
131950.0,-2.0964774698484234E-6
132400.0,-7.985853756053984E-7
132850.0,5.837588616941503E-7
133300.0,2.0347520042207634E-6
133750.0,3.5367221755677747E-6
134200.0,5.070399879514298E-6
134650.0,6.614802373405837E-6
135100.0,8.147669291247439E-6
135550.0,9.64569846928498E-6
136000.0,1.1084910056524677E-5
136450.0,1.2440841828720295E-5
136900.0,1.3688938679479179E-5
137350.0,1.480491869187972E-5
137800.0,1.576510180711921E-5
138250.0,1.654684297136555E-5
138700.0,1.7128931631305022E-5
139150.0,1.749199418554781E-5
139600.0,1.7618863239476923E-5
140050.0,1.7494906387582887E-5
140500.0,1.7108490283135325E-5
140950.0,1.645116594772844E-5
141400.0,1.5518056898145005E-5
141850.0,1.4308377785710036E-5
142300.0,1.2825065368815558E-5
142750.0,1.1075425391027238E-5
143200.0,9.071017871065123E-6
143650.0,6.827810466347728E-6
144100.0,4.366214682249847E-6
144550.0,1.7107460763554627E-6
145000.0,-1.1097707499629905E-6
145450.0,-4.062292362050357E-6
145900.0,-7.110546448529931E-6
146350.0,-1.0214537041974836E-5
146800.0,-1.3331471564015374E-5
147250.0,-1.641625385673251E-5
147700.0,-1.942168364621466E-5
148150.0,-2.2299374450085452E-5
148600.0,-2.5000100322358776E-5
149050.0,-2.74744179478148E-5
149500.0,-2.9673985409317538E-5
149950.0,-3.1551855499856174E-5
150400.0,-3.306311828055186E-5
150850.0,-3.4165843317168765E-5
151300.0,-3.482193915260723E-5
151750.0,-3.4997959119209554E-5
152200.0,-3.466564157861285E-5
152650.0,-3.380299858690705E-5
153100.0,-3.239497391405166E-5
153550.0,-3.0434169730142457E-5
154000.0,-2.7921592845814303E-5
154450.0,-2.4866404146450805E-5
154900.0,-2.1286778974172194E-5
155350.0,-1.7209805037055048E-5
155800.0,-1.2672413959080586E-5
156250.0,-7.720401640654018E-6
156700.0,-2.4080835316908633E-6
157150.0,3.2015745716762467E-6
157600.0,9.037588029059407E-6
158050.0,1.5021720855656895E-5
158500.0,2.1069416561658727E-5
158950.0,2.7090543881058693E-5
159400.0,3.299064792372519E-5
159850.0,3.867196119244909E-5
160300.0,4.40343046648195E-5
160750.0,4.89770136482548E-5
161200.0,5.339957988326205E-5
161650.0,5.7204743825423066E-5
162100.0,6.029799988027662E-5
162550.0,6.259073688852368E-5
163000.0,6.400179881893564E-5
163450.0,6.445953476941213E-5
163900.0,6.390465568983927E-5
164350.0,6.229127029655501E-5
164800.0,5.958970814390341E-5
165250.0,5.5787562814657576E-5
165700.0,5.089442947792122E-5
166150.0,4.49408616987057E-5
166600.0,3.7978949876560364E-5
167050.0,3.0087078357610153E-5
167500.0,2.1364927306422032E-5
167950.0,1.1937260978811537E-5
168400.0,1.949494709663213E-6
168850.0,-8.431744731751678E-6
169300.0,-1.9023140339413658E-5
169750.0,-2.9625090064655524E-5
170200.0,-4.002691366622457E-5
170650.0,-5.000858345738379E-5
171100.0,-5.9346226407797076E-5
171550.0,-6.78137057548156E-5
172000.0,-7.518966958741657E-5
172450.0,-8.125869135255925E-5
172900.0,-8.581840120314155E-5
173350.0,-8.868602162692696E-5
173800.0,-8.970167982624844E-5
174250.0,-8.873877050064038E-5
174700.0,-8.571268699597567E-5
175150.0,-8.058775711106136E-5
175600.0,-7.338664181588683E-5
176050.0,-6.42022041574819E-5
176500.0,-5.319490810506977E-5
176950.0,-4.060417904838687E-5
177400.0,-2.6737442567537073E-5
177850.0,-1.197149731524405E-5
178300.0,3.264077463427384E-6
178750.0,1.850423723226413E-5
179200.0,3.326060232211603E-5
179650.0,4.7043716222106013E-5
180100.0,5.9379612139309756E-5
180550.0,6.982814738876186E-5
181000.0,7.79965612309752E-5
181450.0,8.355340105481446E-5
181900.0,8.624135625723284E-5
182350.0,8.588879609305877E-5
182800.0,8.24243816168746E-5
183250.0,7.588485641463194E-5
183700.0,6.642743392148986E-5
184150.0,5.4333148000296205E-5
184600.0,4.000738681497751E-5
185050.0,2.3965576929185772E-5
185500.0,6.8178890160197625E-6
185950.0,-1.0762228839666932E-5
186400.0,-2.807032706186874E-5
186850.0,-4.440781685843831E-5
187300.0,-5.9110897382197436E-5
187750.0,-7.157897016440984E-5
188200.0,-8.129478737828322E-5
188650.0,-8.784033889241982E-5
189100.0,-9.090480671147816E-5
189550.0,-9.030036380863748E-5
190000.0,-8.597050691605546E-5
190450.0,-7.800029925419949E-5
190900.0,-6.662724081252236E-5
191350.0,-5.224361211730866E-5
191800.0,-3.5393162761465646E-5
192250.0,-1.6748351981732412E-5
192700.0,2.9182705247876584E-6
193150.0,2.2778504444431746E-5
193600.0,4.198907481622882E-5
194050.0,5.973653696855763E-5
194500.0,7.527201341872569E-5
194950.0,8.793842243903782E-5
195400.0,9.718768160382751E-5
195850.0,1.0259085320285521E-4
196300.0,1.0384980305389035E-4
196750.0,1.0080683932756074E-4
197200.0,9.345722719444893E-5
197650.0,8.195965710910968E-5
198100.0,6.665658293059096E-5
198550.0,4.8065146984299645E-5
199000.0,2.6873787192016607E-5
199450.0,3.913431896762631E-6
199900.0,-1.9891486317646923E-5
200350.0,-4.356839963293169E-5
200800.0,-6.614714402530808E-5
201250.0,-8.670847819303162E-5
201700.0,-1.0441371341585182E-4
202150.0,-1.1852533134515397E-4
202600.0,-1.2842350042774342E-4
203050.0,-1.3361067976802588E-4
203500.0,-1.337268295173999E-4
203950.0,-1.2856665853178129E-4
204400.0,-1.181041316158371E-4
204850.0,-1.0251336243527476E-4
205300.0,-8.219958363042679E-5
205750.0,-5.7806793847703375E-5
206200.0,-3.0203208552848082E-5
206650.0,-4.4584755443111135E-7
207100.0,3.0293681447801646E-5
207550.0,6.078807473386405E-5
208000.0,8.983392763184384E-5
208450.0,1.1630114204308484E-4
208900.0,1.391698642692063E-4
209350.0,1.5754574269521981E-4
