"Time","Max_vitesse_au_point_y Monitor: Max_vitesse_au_point_y Monitor (m/s)"
100.0,8.237748261308298E-10
200.0,-7.272774382727221E-9
300.0,-6.171831046231091E-9
400.0,-3.6943674786016345E-9
500.0,-9.149516699835658E-10
600.0,1.6643753042444587E-9
700.0,2.7030182536691427E-9
800.0,1.6943886294029653E-9
900.0,1.671651261858642E-9
1000.0,2.3537722881883383E-9
1100.0,3.406967152841389E-9
1200.0,5.857145879417658E-9
1300.0,7.490598363801837E-9
1400.0,6.846676114946604E-9
1500.0,1.2514647096395493E-9
1600.0,-1.4049874152988195E-8
1700.0,-3.6328856367617846E-8
1800.0,-6.394839147105813E-8
1900.0,-8.953793440014124E-8
2000.0,-1.0666553862392902E-7
2100.0,-1.1087831808254123E-7
2200.0,-9.875657269731164E-8
2300.0,-7.078051567077637E-8
2400.0,-3.0275259632617235E-8
2500.0,1.754233380779624E-8
2600.0,6.609479896724224E-8
2700.0,1.0756775736808777E-7
2800.0,1.3480894267559052E-7
2900.0,1.4046236174181104E-7
3000.0,1.2016243999823928E-7
3100.0,7.249764166772366E-8
3200.0,-2.1827872842550278E-9
3300.0,-1.0017538443207741E-7
3400.0,-2.117230906151235E-7
3500.0,-3.2755633583292365E-7
3600.0,-4.359135346021503E-7
3700.0,-5.188230716157705E-7
3800.0,-5.6458156905137E-7
3900.0,-5.561378202401102E-7
4000.0,-4.873982106801122E-7
4100.0,-3.505920176394284E-7
4200.0,-1.4871329767629504E-7
4300.0,1.0818985174410045E-7
4400.0,3.9893711800687015E-7
4500.0,6.933623808436096E-7
4600.0,9.527830115985125E-7
4700.0,1.134871126851067E-6
4800.0,1.1951015039812773E-6
4900.0,1.0917356121353805E-6
5000.0,7.89808836998418E-7
5100.0,2.693195710889995E-7
5200.0,-4.696848918683827E-7
5300.0,-1.4024772099219263E-6
5400.0,-2.4742985260672867E-6
5500.0,-3.604534867918119E-6
5600.0,-4.677614924730733E-6
5700.0,-5.559610144700855E-6
5800.0,-6.0976708482485265E-6
5900.0,-6.139631295809522E-6
6000.0,-5.543577572098002E-6
6100.0,-4.20173819293268E-6
